id,type,url,payload,user_id,session_id,received_at,created_at,domain
36046,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:56:50.314134+00:00,2025-05-20T19:56:50.314134+00:00,apple.com
36047,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:56:55.655075+00:00,2025-05-20T19:56:55.655075+00:00,apple.com
36048,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:00.602118+00:00,2025-05-20T19:57:00.602118+00:00,apple.com
36049,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:05.630033+00:00,2025-05-20T19:57:05.630033+00:00,apple.com
36050,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:10.6422+00:00,2025-05-20T19:57:10.6422+00:00,apple.com
36051,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:15.601032+00:00,2025-05-20T19:57:15.601032+00:00,apple.com
36052,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:20.605936+00:00,2025-05-20T19:57:20.605936+00:00,apple.com
36053,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:25.592717+00:00,2025-05-20T19:57:25.592717+00:00,apple.com
36054,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:30.638157+00:00,2025-05-20T19:57:30.638157+00:00,apple.com
36055,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:35.644381+00:00,2025-05-20T19:57:35.644381+00:00,apple.com
36056,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:40.349945+00:00,2025-05-20T19:57:40.349945+00:00,apple.com
36057,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:45.60356+00:00,2025-05-20T19:57:45.60356+00:00,apple.com
36058,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:50.628403+00:00,2025-05-20T19:57:50.628403+00:00,apple.com
36059,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:57:55.64527+00:00,2025-05-20T19:57:55.64527+00:00,apple.com
36060,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:00.266654+00:00,2025-05-20T19:58:00.266654+00:00,apple.com
36061,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:05.612694+00:00,2025-05-20T19:58:05.612694+00:00,apple.com
36062,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:10.754193+00:00,2025-05-20T19:58:10.754193+00:00,apple.com
36063,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:15.644802+00:00,2025-05-20T19:58:15.644802+00:00,apple.com
36064,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:20.605552+00:00,2025-05-20T19:58:20.605552+00:00,apple.com
36065,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:25.309641+00:00,2025-05-20T19:58:25.309641+00:00,apple.com
36066,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:30.566131+00:00,2025-05-20T19:58:30.566131+00:00,apple.com
36067,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:35.603498+00:00,2025-05-20T19:58:35.603498+00:00,apple.com
36068,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:40.570483+00:00,2025-05-20T19:58:40.570483+00:00,apple.com
36069,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:45.29036+00:00,2025-05-20T19:58:45.29036+00:00,apple.com
36070,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:50.635663+00:00,2025-05-20T19:58:50.635663+00:00,apple.com
36071,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:58:55.617726+00:00,2025-05-20T19:58:55.617726+00:00,apple.com
36072,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:00.315343+00:00,2025-05-20T19:59:00.315343+00:00,apple.com
36073,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:05.633389+00:00,2025-05-20T19:59:05.633389+00:00,apple.com
36074,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:10.704372+00:00,2025-05-20T19:59:10.704372+00:00,apple.com
36075,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:15.627228+00:00,2025-05-20T19:59:15.627228+00:00,apple.com
36076,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:20.65213+00:00,2025-05-20T19:59:20.65213+00:00,apple.com
36077,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:25.310851+00:00,2025-05-20T19:59:25.310851+00:00,apple.com
36078,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:30.593121+00:00,2025-05-20T19:59:30.593121+00:00,apple.com
36079,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:35.63579+00:00,2025-05-20T19:59:35.63579+00:00,apple.com
36080,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:40.616572+00:00,2025-05-20T19:59:40.616572+00:00,apple.com
36081,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:45.616868+00:00,2025-05-20T19:59:45.616868+00:00,apple.com
36082,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:50.312248+00:00,2025-05-20T19:59:50.312248+00:00,apple.com
36083,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T19:59:55.804999+00:00,2025-05-20T19:59:55.804999+00:00,apple.com
36084,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:00.631794+00:00,2025-05-20T20:00:00.631794+00:00,apple.com
36085,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:05.68459+00:00,2025-05-20T20:00:05.68459+00:00,apple.com
36086,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:10.607202+00:00,2025-05-20T20:00:10.607202+00:00,apple.com
36087,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:15.57959+00:00,2025-05-20T20:00:15.57959+00:00,apple.com
36088,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:20.6332+00:00,2025-05-20T20:00:20.6332+00:00,apple.com
36089,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:25.659286+00:00,2025-05-20T20:00:25.659286+00:00,apple.com
36090,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:30.65313+00:00,2025-05-20T20:00:30.65313+00:00,apple.com
36091,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:35.308941+00:00,2025-05-20T20:00:35.308941+00:00,apple.com
36092,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":6472}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:00:55.645418+00:00,2025-05-20T20:00:55.645418+00:00,apple.com
36093,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:00.666444+00:00,2025-05-20T20:01:00.666444+00:00,apple.com
36094,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:05.624686+00:00,2025-05-20T20:01:05.624686+00:00,apple.com
36095,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:10.645885+00:00,2025-05-20T20:01:10.645885+00:00,apple.com
36096,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:15.638887+00:00,2025-05-20T20:01:15.638887+00:00,apple.com
36097,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:20.611079+00:00,2025-05-20T20:01:20.611079+00:00,apple.com
36098,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:25.310537+00:00,2025-05-20T20:01:25.310537+00:00,apple.com
36099,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:30.288523+00:00,2025-05-20T20:01:30.288523+00:00,apple.com
36100,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:35.612075+00:00,2025-05-20T20:01:35.612075+00:00,apple.com
36101,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:40.775251+00:00,2025-05-20T20:01:40.775251+00:00,apple.com
36102,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:45.616553+00:00,2025-05-20T20:01:45.616553+00:00,apple.com
36103,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:50.650102+00:00,2025-05-20T20:01:50.650102+00:00,apple.com
36104,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:01:55.321107+00:00,2025-05-20T20:01:55.321107+00:00,apple.com
36105,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:00.608338+00:00,2025-05-20T20:02:00.608338+00:00,apple.com
36106,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:05.662556+00:00,2025-05-20T20:02:05.662556+00:00,apple.com
36107,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:10.320181+00:00,2025-05-20T20:02:10.320181+00:00,apple.com
36108,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:15.304087+00:00,2025-05-20T20:02:15.304087+00:00,apple.com
36109,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:20.333219+00:00,2025-05-20T20:02:20.333219+00:00,apple.com
36110,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:25.625304+00:00,2025-05-20T20:02:25.625304+00:00,apple.com
36111,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:30.633556+00:00,2025-05-20T20:02:30.633556+00:00,apple.com
36112,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:35.62191+00:00,2025-05-20T20:02:35.62191+00:00,apple.com
36113,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:40.632179+00:00,2025-05-20T20:02:40.632179+00:00,apple.com
36114,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:45.312936+00:00,2025-05-20T20:02:45.312936+00:00,apple.com
36115,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:50.315637+00:00,2025-05-20T20:02:50.315637+00:00,apple.com
36116,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:02:55.616522+00:00,2025-05-20T20:02:55.616522+00:00,apple.com
36117,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:03:00.676215+00:00,2025-05-20T20:03:00.676215+00:00,apple.com
36118,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:03:05.69156+00:00,2025-05-20T20:03:05.69156+00:00,apple.com
36119,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":3563}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:13:52.275465+00:00,2025-05-20T20:13:52.275465+00:00,apple.com
36120,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":1161}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:13:52.304261+00:00,2025-05-20T20:13:52.304261+00:00,apple.com
36121,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:13:56.879598+00:00,2025-05-20T20:13:56.879598+00:00,apple.com
36122,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:02.260845+00:00,2025-05-20T20:14:02.260845+00:00,apple.com
36123,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:07.207782+00:00,2025-05-20T20:14:07.207782+00:00,apple.com
36124,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:12.178794+00:00,2025-05-20T20:14:12.178794+00:00,apple.com
36125,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:16.895123+00:00,2025-05-20T20:14:16.895123+00:00,apple.com
36126,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5002}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:22.243531+00:00,2025-05-20T20:14:22.243531+00:00,apple.com
36127,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:27.216101+00:00,2025-05-20T20:14:27.216101+00:00,apple.com
36128,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:32.200322+00:00,2025-05-20T20:14:32.200322+00:00,apple.com
36129,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:36.899316+00:00,2025-05-20T20:14:36.899316+00:00,apple.com
36130,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:42.233804+00:00,2025-05-20T20:14:42.233804+00:00,apple.com
36131,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:47.171882+00:00,2025-05-20T20:14:47.171882+00:00,apple.com
36132,time-spent,www.apple.com/macos/macos-sequoia/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,ed882cff-f882-4822-8176-744562562fdc,2025-05-20T20:14:52.247243+00:00,2025-05-20T20:14:52.247243+00:00,apple.com
36133,page-view,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,,05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:20.619893+00:00,2025-05-20T20:25:20.619893+00:00,macys.com
36134,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":5825}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:26.179658+00:00,2025-05-20T20:25:26.179658+00:00,macys.com
36135,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":6056}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:32.28872+00:00,2025-05-20T20:25:32.28872+00:00,macys.com
36136,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":4006}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:36.119928+00:00,2025-05-20T20:25:36.119928+00:00,macys.com
36137,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":4937}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:41.069351+00:00,2025-05-20T20:25:41.069351+00:00,macys.com
36138,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":5000}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:46.306366+00:00,2025-05-20T20:25:46.306366+00:00,macys.com
36139,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":5000}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:51.067432+00:00,2025-05-20T20:25:51.067432+00:00,macys.com
36140,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":4179}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:25:55.264576+00:00,2025-05-20T20:25:55.264576+00:00,macys.com
36141,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":4997}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:26:00.421112+00:00,2025-05-20T20:26:00.421112+00:00,macys.com
36142,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":5002}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:26:05.088899+00:00,2025-05-20T20:26:05.088899+00:00,macys.com
36143,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":5002}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:26:10.220722+00:00,2025-05-20T20:26:10.220722+00:00,macys.com
36144,time-spent,www.macys.com/shop/makeup-and-perfume/10-days-of-glam,"{""duration"":4994}",05d00887-5f39-4c88-8457-3da20a77b761,6aba62ce-098e-4a81-afe7-564d49ad8d3a,2025-05-20T20:26:15.258756+00:00,2025-05-20T20:26:15.258756+00:00,macys.com
36145,page-view,www.homedepot.com/c/ab/how-to-read-a-plant-tag/9ba683603be9fa5395fab90132b55c37,,e2eb1291-5fec-45e6-bded-3018f0d67d66,66405c37-9434-4675-acdc-91cdf6adaf77,2025-05-21T00:05:16.589238+00:00,2025-05-21T00:05:16.589238+00:00,homedepot.com
36146,time-spent,www.homedepot.com/c/ab/how-to-read-a-plant-tag/9ba683603be9fa5395fab90132b55c37,"{""duration"":812}",e2eb1291-5fec-45e6-bded-3018f0d67d66,66405c37-9434-4675-acdc-91cdf6adaf77,2025-05-21T00:05:42.780355+00:00,2025-05-21T00:05:42.780355+00:00,homedepot.com
36147,page-view,www.etsy.com/,,73af51b2-2044-40d1-997f-4872caf25fed,8e802380-9da9-46f9-8c3a-52f614088433,2025-05-21T01:30:09.736352+00:00,2025-05-21T01:30:09.736352+00:00,etsy.com
36148,time-spent,www.etsy.com/,"{""duration"":5002}",73af51b2-2044-40d1-997f-4872caf25fed,8e802380-9da9-46f9-8c3a-52f614088433,2025-05-21T01:30:14.488385+00:00,2025-05-21T01:30:14.488385+00:00,etsy.com
36149,time-spent,www.etsy.com/,"{""duration"":5000}",73af51b2-2044-40d1-997f-4872caf25fed,8e802380-9da9-46f9-8c3a-52f614088433,2025-05-21T01:30:19.435492+00:00,2025-05-21T01:30:19.435492+00:00,etsy.com
